,preds,labels
154,35.979225158691406,35.91666667
155,33.85798645019531,34.75
156,35.366092681884766,35.875
157,37.60190963745117,37.95833333
158,40.24706268310547,41.04166667
159,36.03406524658203,36.375
160,32.78364562988281,32.83333333
161,28.83086395263672,27.41666667
162,30.978965759277344,29.54166667
163,34.31007766723633,34.5
164,36.92420196533203,37.33333333
165,29.70501708984375,29.70833333
166,27.60116195678711,27.708333330000002
167,25.126155853271484,24.16666667
168,32.085052490234375,31.58333333
169,30.230262756347656,29.875
170,28.34025764465332,30.25
171,29.543743133544922,29.833333330000002
172,29.80721664428711,29.583333329999995
173,33.84302520751953,34.5
174,36.42727279663086,37.16666667
175,32.26935577392578,32.75
176,31.046602249145508,31.54166667
177,27.132753372192383,26.125
178,27.54660415649414,26.41666667
179,30.19823455810547,30.0
180,31.284971237182617,30.66666667
181,29.382816314697266,29.95833333
182,29.80718994140625,30.16666667
183,27.017446517944336,26.29166667
184,28.0496826171875,27.91666667
185,28.017635345458984,27.58333333
186,29.211605072021484,29.16666667
187,30.375749588012695,30.625
188,29.61341094970703,29.625
189,28.292707443237305,28.375
190,30.957551956176758,31.16666667
191,30.783899307250977,30.54166667
192,30.205549240112305,30.66666667
193,31.399105072021484,31.70833333
194,40.9281005859375,42.66666667
